# Retrospective bench points — every tagged GitHub artifact (rakupp-macos-universal,
# arm64 slice) re-run on ONE machine in ONE sitting: 2026-08-31, Darwin 24.6,
# Apple M3, macOS 15.7.4. Supersedes the 2026-08-21 Darwin 25.5 sitting entirely,
# which covered `hashfill` only and whose Raku++ binaries ran 1.3-1.5x slow.
#
# Each release is measured against the Rakudo that was CURRENT ON ITS RELEASE
# DATE — 2026.06 up to 2026-07-24, 2026.07 to 2026-08-21, 2026.08 after — each
# built from source, native arm64, one toolchain for all three. NOTE MoarVM has
# no JIT backend on arm64 (it compiles src/jit/stub.o), so this rakudo column is
# NOT comparable with one measured on an x86_64 host, which does have the JIT.
#
# Method: tools/run-bench.raku, 7 runs per kernel, first discarded, minimum of
# the remaining 6, lanes interleaved, output correctness-gated before timing —
# every engine agreed on every row. Because the rakudo lane is re-measured once
# per release rather than once per sitting, its within-era spread is a direct
# noise figure: ~2%, except `sortby`, which is bimodal at ~168/198ms and should
# not be read tighter than +-18%.
#
# gen-dashboard merges these as an OVERRIDE per engine, not gap-fill: a tag's
# own committed tables were measured on whatever machine that release had, and
# their rakudo column ran under Rosetta 2 until 2026-08-31. Engines absent here
# (mutsu, perl) keep their mined values.
#
# RAKUDO IS NOT IN THIS FILE. Rakudo ships monthly, so it is a constant between
# its own releases and belongs to a DATE, not to a Raku++ tag; measuring it per
# tag drew noise as signal (19% on sortby). It lives in rakudo-eras.tsv and is
# assigned by date to every point, tagged or not.
#
# Not covered: v0.1.0, v0.5.0 and v1.1.5 ship no release binary, so they have no
# measured point and the charts draw a gap. `arraypush` is absent before v1.5.2:
# Array.push was quadratic and a single run exceeds 10s, so it is omitted rather
# than estimated. Reproduce with tools/rakupp-bench-sweep.sh in the rakupp repo.
v3.7.0	hash	interp	20.3
v3.7.0	hash	native	7.1
v3.7.0	hashfill	interp	112.3
v3.7.0	hashfill	native	37.7
v3.7.0	bigint	interp	31.9
v3.7.0	bigint	native	30.3
v3.7.0	streq	interp	267.2
v3.7.0	streq	native	20.4
v3.7.0	textsplit	interp	63.3
v3.7.0	textsplit	native	36.4
v3.7.0	rats	interp	257.3
v3.7.0	rats	native	162.9
v3.7.0	objects	interp	530.5
v3.7.0	objects	native	292.0
v3.20.0	loopsum	interp	93.9
v3.20.0	loopsum	native	13.9
v3.20.0	fib	interp	370.9
v3.20.0	fib	native	86.6
v3.20.0	strcat	interp	9.3
v3.20.0	strcat	native	3.0
v3.20.0	startup	interp	3.5
v3.20.0	startup	native	2.5
v3.20.0	arrayops	interp	61.5
v3.20.0	arrayops	native	58.2
v3.20.0	arraypush	interp	124.0
v3.20.0	arraypush	native	51.9
v3.20.0	sortnums	interp	34.1
v3.20.0	sortnums	native	18.6
v3.20.0	sortby	interp	33.5
v3.20.0	sortby	native	21.2
v3.20.0	regex	interp	41.6
v3.20.0	regex	native	25.1
v3.20.0	hash	interp	20.6
v3.20.0	hash	native	7.2
v3.20.0	hashfill	interp	110.4
v3.20.0	hashfill	native	38.2
v3.20.0	bigint	interp	31.9
v3.20.0	bigint	native	30.2
v3.20.0	streq	interp	264.4
v3.20.0	streq	native	20.6
v3.20.0	textsplit	interp	62.9
v3.20.0	textsplit	native	36.8
v3.20.0	rats	interp	245.3
v3.20.0	rats	native	151.0
v3.20.0	objects	interp	598.1
v3.20.0	objects	native	348.9
v3.20.1	loopsum	interp	94.2
v3.20.1	loopsum	native	13.8
v3.20.1	fib	interp	372.6
v3.20.1	fib	native	86.9
v3.20.1	strcat	interp	9.1
v3.20.1	strcat	native	3.1
v3.20.1	startup	interp	3.5
v3.20.1	startup	native	2.5
v3.20.1	arrayops	interp	60.7
v3.20.1	arrayops	native	58.5
v3.20.1	arraypush	interp	124.3
v3.20.1	arraypush	native	52.0
v3.20.1	sortnums	interp	34.4
v3.20.1	sortnums	native	19.2
v3.20.1	sortby	interp	33.0
v3.20.1	sortby	native	20.6
v3.20.1	regex	interp	41.8
v3.20.1	regex	native	25.2
v3.20.1	hash	interp	20.6
v3.20.1	hash	native	7.4
v3.20.1	hashfill	interp	109.5
v3.20.1	hashfill	native	38.4
v3.20.1	bigint	interp	31.9
v3.20.1	bigint	native	30.2
v3.20.1	streq	interp	265.4
v3.20.1	streq	native	20.6
v3.20.1	textsplit	interp	62.7
v3.20.1	textsplit	native	37.4
v3.20.1	rats	interp	242.7
v3.20.1	rats	native	151.3
v3.20.1	objects	interp	598.7
v3.20.1	objects	native	349.1
v3.21.0	loopsum	interp	95.6
v3.21.0	loopsum	native	14.0
v3.21.0	fib	interp	372.2
v3.21.0	fib	native	88.6
v3.21.0	strcat	interp	9.3
v3.21.0	strcat	native	3.2
v3.21.0	startup	interp	3.5
v3.21.0	startup	native	2.5
v3.21.0	arrayops	interp	60.7
v3.21.0	arrayops	native	59.9
v3.21.0	arraypush	interp	127.7
v3.21.0	arraypush	native	52.3
v3.21.0	sortnums	interp	34.8
v3.21.0	sortnums	native	19.2
v3.21.0	sortby	interp	32.9
v3.21.0	sortby	native	20.9
v3.21.0	regex	interp	40.0
v3.21.0	regex	native	25.3
v3.21.0	hash	interp	19.6
v3.21.0	hash	native	7.4
v3.21.0	hashfill	interp	113.3
v3.21.0	hashfill	native	37.9
v3.21.0	bigint	interp	32.0
v3.21.0	bigint	native	30.2
v3.21.0	streq	interp	252.6
v3.21.0	streq	native	21.2
v3.21.0	textsplit	interp	65.0
v3.21.0	textsplit	native	37.5
v3.21.0	rats	interp	252.2
v3.21.0	rats	native	154.2
v3.21.0	objects	interp	610.4
v3.21.0	objects	native	357.7
v3.22.0	loopsum	interp	95.9
v3.22.0	loopsum	native	13.9
v3.22.0	fib	interp	368.4
v3.22.0	fib	native	88.7
v3.22.0	strcat	interp	9.2
v3.22.0	strcat	native	3.0
v3.22.0	startup	interp	3.5
v3.22.0	startup	native	2.5
v3.22.0	arrayops	interp	62.0
v3.22.0	arrayops	native	59.5
v3.22.0	arraypush	interp	127.6
v3.22.0	arraypush	native	52.4
v3.22.0	sortnums	interp	34.2
v3.22.0	sortnums	native	18.9
v3.22.0	sortby	interp	33.3
v3.22.0	sortby	native	20.9
v3.22.0	regex	interp	40.4
v3.22.0	regex	native	25.1
v3.22.0	hash	interp	19.7
v3.22.0	hash	native	7.6
v3.22.0	hashfill	interp	112.5
v3.22.0	hashfill	native	38.2
v3.22.0	bigint	interp	31.9
v3.22.0	bigint	native	30.2
v3.22.0	streq	interp	251.4
v3.22.0	streq	native	21.1
v3.22.0	textsplit	interp	64.2
v3.22.0	textsplit	native	37.2
v3.22.0	rats	interp	253.3
v3.22.0	rats	native	153.0
v3.22.0	objects	interp	608.9
v3.22.0	objects	native	357.0
v3.23.0	loopsum	interp	95.7
v3.23.0	loopsum	native	14.0
v3.23.0	fib	interp	376.2
v3.23.0	fib	native	88.1
v3.23.0	strcat	interp	9.2
v3.23.0	strcat	native	3.0
v3.23.0	startup	interp	3.4
v3.23.0	startup	native	2.5
v3.23.0	arrayops	interp	60.5
v3.23.0	arrayops	native	58.7
v3.23.0	arraypush	interp	126.6
v3.23.0	arraypush	native	51.7
v3.23.0	sortnums	interp	33.9
v3.23.0	sortnums	native	18.8
v3.23.0	sortby	interp	33.3
v3.23.0	sortby	native	20.5
v3.23.0	regex	interp	40.3
v3.23.0	regex	native	25.0
v3.23.0	hash	interp	19.8
v3.23.0	hash	native	7.6
v3.23.0	hashfill	interp	112.9
v3.23.0	hashfill	native	37.9
v3.23.0	bigint	interp	31.9
v3.23.0	bigint	native	30.3
v3.23.0	streq	interp	250.4
v3.23.0	streq	native	21.3
v3.23.0	textsplit	interp	65.0
v3.23.0	textsplit	native	37.6
v3.23.0	rats	interp	249.9
v3.23.0	rats	native	150.4
v3.23.0	objects	interp	608.8
v3.23.0	objects	native	354.2
# v3.25.0 measured 2026-09-03 in its own sitting, same method and machine
# (Darwin 24.6, Apple M3): the released rakupp-macos-universal.tar.gz, sha256
# verified against its published .sha256, arm64 slice (the binary reports
# arm64-darwin at run time), rakudo 2026.08 from source. Note the CI artifact is
# built with clang 21 where the local build uses clang 17.
v3.25.0	startup	interp	3.5
v3.25.0	startup	native	2.4
v3.25.0	loopsum	interp	88.0
v3.25.0	loopsum	native	12.3
v3.25.0	fib	interp	286.9
v3.25.0	fib	native	51.7
v3.25.0	strcat	interp	8.7
v3.25.0	strcat	native	3.1
v3.25.0	arrayops	interp	49.0
v3.25.0	arrayops	native	47.7
v3.25.0	arraypush	interp	123.8
v3.25.0	arraypush	native	51.2
v3.25.0	sortnums	interp	28.0
v3.25.0	sortnums	native	15.1
v3.25.0	sortby	interp	28.9
v3.25.0	sortby	native	19.3
v3.25.0	regex	interp	39.4
v3.25.0	regex	native	26.7
v3.25.0	hash	interp	19.2
v3.25.0	hash	native	7.7
v3.25.0	hashfill	interp	102.1
v3.25.0	hashfill	native	35.7
v3.25.0	bigint	interp	6.4
v3.25.0	bigint	native	4.7
v3.25.0	streq	interp	228.1
v3.25.0	streq	native	19.5
v3.25.0	textsplit	interp	57.4
v3.25.0	textsplit	native	34.4
v3.25.0	rats	interp	251.1
v3.25.0	rats	native	157.9
v3.25.0	objects	interp	488.7
v3.25.0	objects	native	325.5
main	loopsum	interp	85.8
main	loopsum	native	12.4
main	fib	interp	299.4
main	fib	native	51.3
main	strcat	interp	8.1
main	strcat	native	3.0
main	startup	interp	2.9
main	startup	native	2.4
main	arrayops	interp	47.8
main	arrayops	native	48.2
main	arraypush	interp	127.5
main	arraypush	native	53.0
main	sortnums	interp	25.7
main	sortnums	native	14.3
main	sortby	interp	28.0
main	sortby	native	19.2
main	regex	interp	38.1
main	regex	native	26.5
main	hash	interp	18.2
main	hash	native	7.4
main	hashfill	interp	103.2
main	hashfill	native	35.6
main	bigint	interp	5.7
main	bigint	native	4.6
main	streq	interp	228.8
main	streq	native	19.4
main	textsplit	interp	58.0
main	textsplit	native	34.6
main	rats	interp	243.9
main	rats	native	154.5
main	objects	interp	479.5
main	objects	native	324.6
# 2026-09-01, same machine: v3.24.0's artifact added in a SECOND sitting.
# Same method and same Rakudo era as the 2026-08-31 rows above; the rakudo
# lane re-measured within 1.5% of them, which is inside the ~2% noise this
# file documents, so the two sittings are comparable. Added because
# v3.24.0's own committed BENCHMARKS.md predates the eight-carry-chain
# bigint work (49bdf34) and reported bigint ~10x slow.
v3.24.0	startup	interp	3.6
v3.24.0	startup	native	2.5
v3.24.0	loopsum	interp	92.1
v3.24.0	loopsum	native	12.4
v3.24.0	fib	interp	326.9
v3.24.0	fib	native	83.4
v3.24.0	strcat	interp	9.4
v3.24.0	strcat	native	3.0
v3.24.0	arrayops	interp	62.5
v3.24.0	arrayops	native	60.2
v3.24.0	arraypush	interp	128.6
v3.24.0	arraypush	native	55.1
v3.24.0	sortnums	interp	32.2
v3.24.0	sortnums	native	17.1
v3.24.0	sortby	interp	33.2
v3.24.0	sortby	native	20.9
v3.24.0	regex	interp	40.6
v3.24.0	regex	native	27.0
v3.24.0	hash	interp	19.0
v3.24.0	hash	native	7.6
v3.24.0	hashfill	interp	113.8
v3.24.0	hashfill	native	37.3
v3.24.0	bigint	interp	6.3
v3.24.0	bigint	native	4.6
v3.24.0	streq	interp	228.5
v3.24.0	streq	native	19.4
v3.24.0	textsplit	interp	65.7
v3.24.0	textsplit	native	38.4
v3.24.0	rats	interp	254.3
v3.24.0	rats	native	153.3
v3.24.0	objects	interp	514.4
v3.24.0	objects	native	333.1
